Rank,Word,Occurrences,Duolingo_Words,JLPT_Words,JLPT_Level,Definitions,JLPT_Levels,Final_JLPT_Level
5715.0,いとう,29549.0,0,0,,"['to be loath to', 'to balk at (doing)', 'to grudge (doing)', 'to spare (oneself)', 'to be weary of', 'to shun', 'to dislike (an activity, an environment)', 'to hate (an activity)']",,
5716.0,廃車,29540.0,0,0,,"['decommissioned vehicle', 'out of service vehicle', 'end of life vehicle']",,
5717.0,小笠原,29534.0,0,0,,['Ogasawara'],,
5718.0,貼っ,29533.0,0,0,,"['to stick', 'to paste', 'to affix']",,
5719.0,ムービー,29523.0,0,0,,"['movie', 'film']",,
5720.0,実写,29522.0,0,0,,['live action (as opposed to animation)'],,
5721.0,局番,29511.0,0,0,,['telephone exchange number'],,
5722.0,分裂,29501.0,0,1,N1,"['split', 'division', 'break up']",,N1
5723.0,ディーゼル,29494.0,0,0,,['diesel'],,
5724.0,出張所,29493.0,0,0,,"['branch office', 'agency', 'sub-branch']",,
5725.0,長編,29485.0,0,1,N1,"['long (e.g. novel, film)']",,N1
5726.0,並行,29475.0,0,1,N2,"['going side-by-side', 'going abreast']",,N2
5727.0,連勝,29464.0,0,0,,"['consecutive victories', 'series of victories', 'winning streak']",,
5728.0,動員,29460.0,0,1,N1,"['mobilization', 'mobilisation']",,N1
5729.0,営利,29460.0,0,0,,"['money-making', 'commercialized', 'commercialised']",,
5730.0,クエスト,29459.0,0,0,,['quest (esp. in role-playing games)'],,
5731.0,少,29455.0,1,0,,"['small', 'little', 'few']",,
5732.0,グラフ,29444.0,0,0,,"['graph', 'chart', 'diagram']",,
5733.0,蝶,29437.0,0,1,N1,['butterfly'],,N1
5734.0,くら,29435.0,0,0,,['saddle'],,
5735.0,シンボル,29433.0,0,0,,['symbol'],,
5736.0,コーヒー,29432.0,1,0,,['coffee'],,
5737.0,示唆,29421.0,0,0,,"['suggestion', 'hint', 'implication']",,
5738.0,鄭,29411.0,0,0,,"['polite', 'courteous', 'hospitable']",,
5739.0,牡馬,29404.0,0,0,,['male horse'],,
5740.0,くに,29397.0,0,0,,"['country', 'state']",,
5741.0,クイーン,29380.0,0,0,,['queen'],,
5742.0,重力,29362.0,0,1,N2,"['gravity', 'gravitation', 'gravitational pull']",,N2
5743.0,証,29360.0,0,1,N1,"['proof', 'evidence', 'sign', 'testimony', 'testament (to something)', 'vindication']",,N1
5744.0,神道,29357.0,1,0,,"['Shinto', 'Shintoism']",,
5745.0,堤,29341.0,0,0,,"['bank', 'embankment', 'dike']",,
5746.0,後ろ,29338.0,0,1,N5,"['back', 'behind', 'rear']",,N5
5747.0,豊橋,29335.0,0,0,,['Toyohashi University of Technology'],,
5748.0,増田,29334.0,0,0,,['13654 Masuda'],,
5749.0,出口,29331.0,1,1,N5,"['exit', 'way out']",,N5
5750.0,則,29325.0,0,0,,['counter for rules'],,
5751.0,うし,29317.0,0,0,,"['cattle (Bos taurus)', 'cow', 'bull', 'ox', 'calf']",,
5752.0,出入口,29316.0,0,1,N2,['exit and entrance'],,N2
5753.0,敦,29307.0,0,0,,"[""large-flowered lady's slipper (Cypripedium macranthos var. speciosum)""]",,
5754.0,占め,29283.0,0,0,,"['to occupy', 'to hold']",,
5755.0,排水,29274.0,0,1,N1,"['drainage', 'draining', 'pumping out (water)', 'sewerage']",,N1
5756.0,演じる,29266.0,0,1,N1,"['to act (a part)', 'to play (a role)']",,N1
5757.0,ノー,29266.0,0,1,N3,['no'],,N3
5758.0,トイレ,29266.0,1,0,,"['toilet', 'restroom', 'bathroom', 'lavatory']",,
5759.0,ライター,29262.0,0,0,,['lighter'],,
5760.0,同月,29256.0,0,0,,['the same month'],,
5761.0,ポ,29225.0,0,0,,['point (unit of type measurement)'],,
5762.0,小田,29208.0,0,0,,['rice field (usu. small)'],,
5763.0,刃,29200.0,0,1,N1,"['edge (of a knife or sword)', 'blade']",,N1
5764.0,遺体,29200.0,0,0,,"['(dead) body', 'corpse', 'remains']",,
5765.0,トラ,29197.0,0,0,,['tiger (Panthera tigris)'],,
5766.0,めぐみ,29194.0,0,0,,"['blessing', 'grace']",,
5767.0,戦っ,29182.0,0,0,,"['to make war (on)', 'to wage war (against)', 'to go to war (with)', 'to fight (with)', 'to do battle (against)']",,
5768.0,当地,29179.0,0,0,,"['this place', 'here']",,
5769.0,幹,29175.0,0,1,N1,"['(tree) trunk', '(arrow) shaft', '(tool) handle', 'backbone', 'base']",,N1
5770.0,肉体,29168.0,0,1,N1,"['the body', 'the flesh', 'the outer man', ""one's physique""]",,N1
5771.0,書き方,29164.0,0,0,,"['way of writing', 'manner of writing']",,
5772.0,建立,29159.0,0,0,,"['(act of) building (temple, monument, etc.)', 'erection']",,
5773.0,戦記,29152.0,0,0,,"['record of war', 'war chronicle', 'commentaries of war', 'military history']",,
5774.0,直径,29146.0,0,1,N2,['diameter'],,N2
5775.0,朴,29143.0,0,0,,"['Japanese hackberry (Celtis sinensis var. japonica)', 'Chinese nettle tree']",,
5776.0,正面,29141.0,0,1,N2,"['front', 'frontage', 'facade', 'main']",,N2
5777.0,栄養,29134.0,0,1,N3,"['nutrition', 'nourishment']",,N3
5778.0,スズキ,29133.0,0,0,,['Suzuki (Japanese automobile and motorcycle manufacturer)'],,
5779.0,通る,29129.0,0,1,N4,"['to go by', 'to go past', 'to go along', 'to travel along', 'to pass through', 'to use (a road)', 'to take (a route)', 'to go via', 'to go by way of']",,N4
5780.0,偶然,29123.0,1,1,N3,"['coincidence', 'chance', 'accident', 'fortuity']",,N3
5781.0,右側,29114.0,0,0,,"['right side', 'right-hand side']",,
5782.0,譜,29113.0,0,0,,"['(sheet) music', '(musical) note', '(musical) score']",,
5783.0,に従い,29112.0,0,0,,"['in accordance with', 'according to']",,
5784.0,符号,29107.0,0,1,N2,"['sign', 'mark', 'symbol', 'code']",,N2
5785.0,満州,29096.0,0,0,,['Manchuria'],,
5786.0,庶民,29082.0,0,1,N1,"['common people', 'ordinary people', 'masses']",,N1
5787.0,南側,29071.0,0,0,,['south side'],,
5788.0,定理,29069.0,0,0,,"['theorem', 'proposition']",,
5789.0,美濃,29069.0,0,0,,['Mino (former province located in the south of present-day Gifu Prefecture)'],,
5790.0,８,29063.0,0,0,,"['eight', '8']",,
5791.0,越前,29053.0,0,0,,['Echizen (former province located in parts of present-day Fukui and Gifu prefectures)'],,
5792.0,振付,29052.0,0,0,,"['choreography', 'dance composition', 'dance coaching']",,
5793.0,外見,29051.0,0,0,,"['outward appearance', 'looks']",,
5794.0,財務,29042.0,0,0,,['financial affairs'],,
5795.0,牧場,29039.0,0,1,N2,"['farm (livestock)', 'stock farm', 'ranch', 'station']",,N2
5796.0,やん,29034.0,0,0,,['suffix for familiar person'],,
5797.0,めぐる,29029.0,0,0,,"['to go around', 'to make a circle around']",,
5798.0,征,29023.0,0,0,,['ladder'],,
5799.0,盛ん,29023.0,0,1,N4,"['prosperous', 'flourishing', 'thriving', 'successful']",,N4
5800.0,融合,29018.0,0,0,,"['agglutination', 'adhesion', 'fusion', 'combination', 'blending', 'uniting']",,
5801.0,掲げ,29016.0,0,0,,"['to put up (a notice, sign, etc.)', 'to hang out (e.g. a banner)', 'to fly (e.g. a flag)', 'to hoist', 'to raise', 'to display']",,
5802.0,レビュー,29009.0,1,0,,['review'],,
5803.0,育て,29004.0,0,0,,"['bringing up', 'raising']",,
5804.0,動力,28999.0,0,1,N1,"['power', 'motive power']",,N1
5805.0,外観,28997.0,0,1,N1,"['outward appearance', 'exterior appearance', 'outward show', 'looks']",,N1
5806.0,救助,28987.0,0,1,N3,"['relief', 'aid', 'rescue']",,N3
5807.0,スキル,28987.0,1,0,,['skill'],,
5808.0,ヒップ,28985.0,0,0,,"['hips', 'buttocks', 'backside']",,
5809.0,こども,28983.0,1,0,,"['child', 'children']",,
5810.0,働き,28977.0,0,1,N3,"['work', 'labor', 'labour']",,N3
5811.0,杉,28963.0,0,1,N2,['Japanese cedar (Cryptomeria japonica)'],,N2
5812.0,切,28950.0,0,0,,"['end', 'finish', 'place to stop']",,
5813.0,一宮,28945.0,0,0,,['most important provincial shrine'],,
5814.0,模型,28942.0,0,1,N1,"['model', 'dummy', 'maquette']",,N1
5815.0,土屋,28922.0,0,0,,['Tsuchiya'],,
5816.0,菅原,28920.0,0,0,,['Sugegahara'],,
5817.0,踏まえ,28911.0,0,0,,"['to be based on', 'to take into account', 'to build upon', 'to have origin in']",,
5818.0,成分,28901.0,0,1,N2,"['ingredient', 'component', 'composition']",,N2
5819.0,勘違い,28900.0,0,1,N2,"['misunderstanding', 'mistaken idea', 'wrong guess']",,N2
5820.0,猿,28881.0,0,1,N3,"['monkey (esp. the Japanese macaque, Macaca fuscata)', 'ape', 'non-human primate']",,N3
5821.0,プラザ,28880.0,0,0,,['plaza'],,
5822.0,修行,28878.0,0,1,N1,"['training', 'practice', 'discipline', 'study']",,N1
5823.0,字幕,28864.0,0,0,,"['subtitles', 'captioning']",,
5824.0,ネーム,28863.0,0,0,,['name'],,
5825.0,移し,28861.0,0,0,,"['transfer', 'shift']",,
5826.0,動,28861.0,1,0,,['motion'],,
5827.0,野口,28857.0,0,0,,['Noguchi'],,
5828.0,世界中,28856.0,0,0,,"['around the world', 'throughout the world']",,
5829.0,カレッジ,28851.0,0,0,,['college'],,
5830.0,役場,28842.0,0,1,N1,['town hall'],,N1
5831.0,手順,28840.0,0,1,N1,"['process', 'procedure', 'sequence', 'protocol', 'instruction']",,N1
5832.0,抑え,28833.0,0,0,,"['weight (e.g. paperweight)', 'pressing down']",,
5833.0,協,28830.0,0,0,,"['cooperation', 'collaboration', 'association', 'partnership', '(acting in) unison']",,
5834.0,官位,28822.0,0,0,,"['office and rank', 'an official rank']",,
5835.0,降伏,28817.0,0,1,N1,"['surrender', 'capitulation', 'submission']",,N1
5836.0,戦場,28814.0,0,0,,"['battlefield', 'battleground']",,
5837.0,保管,28810.0,0,1,N1,"['charge', 'custody', 'safekeeping', 'deposit', 'storage']",,N1
5838.0,行列,28807.0,0,1,N2,"['line', 'queue', 'procession', 'parade']",,N2
5839.0,匹,28797.0,1,1,N1,['counter for small animals'],,N1
5840.0,取り入れ,28788.0,0,0,,"['taking in', 'harvesting']",,
5841.0,問,28780.0,0,1,N1,"['question', 'query']",,N1
5842.0,なみ,28768.0,0,0,,['wave'],,
5843.0,申,28760.0,0,0,,['the Monkey (ninth sign of the Chinese zodiac)'],,
5844.0,膜,28747.0,0,1,N1,"['membrane', 'film']",,N1
5845.0,自由党,28745.0,0,0,,['Liberal Party'],,
5846.0,乗客,28740.0,0,1,N3,['passenger'],,N3
5847.0,県庁,28724.0,0,1,N2,['prefectural office'],,N2
5848.0,正月,28708.0,0,0,,['New Year (esp. first three days)'],,
5849.0,市電,28708.0,0,0,,"['municipal railway', 'city streetcar', 'tram']",,
5850.0,表題,28705.0,0,0,,"['title', 'index', 'heading', 'headline', 'caption']",,
5851.0,閉校,28682.0,0,0,,['closing a school (for the day)'],,
5852.0,おう,28667.0,0,0,,"['king', 'ruler', 'sovereign', 'monarch']",,
5853.0,天神,28662.0,0,0,,"['heavenly god', 'heavenly gods']",,
5854.0,支所,28659.0,0,0,,['branch (office)'],,
5855.0,メガ,28656.0,0,0,,['mega- (i.e. 10^6)'],,
5856.0,都立,28641.0,0,0,,"['metropolitan', 'managed by the Tokyo Metropolitan Government']",,
5857.0,含ん,28619.0,0,0,,['hidden assets'],,
5858.0,想像,28598.0,0,1,N3,"['imagination', 'supposition', 'guess']",,N3
5859.0,厳密,28595.0,0,1,N1,"['strict', 'close', 'precise', 'scrupulous']",,N1
5860.0,とく,28588.0,0,0,,"['to untie', 'to unfasten', 'to unwrap', 'to undo', 'to unbind', 'to unpack']",,
5861.0,左翼,28583.0,0,0,,['left wing (politics)'],,
5862.0,放棄,28572.0,0,1,N1,"['abandonment', 'renouncement', 'renunciation', 'resignation', 'abdication', 'surrender', 'relinquishing', 'waiving', 'giving up']",,N1
5863.0,基盤,28564.0,0,1,N2,"['base', 'basis', 'foundation', 'footing', 'infrastructure']",,N2
5864.0,回路,28549.0,0,1,N1,['circuit (electric)'],,N1
5865.0,味方,28549.0,0,1,N3,"['friend', 'ally', 'supporter']",,N3
5866.0,幼い,28544.0,0,1,N3,"['very young', 'little']",,N3
5867.0,立つ,28540.0,0,1,N5,"['to stand (up)', 'to rise', ""to get to one's feet"", 'to stand on end (e.g. of hairs)', 'to stick up']",,N5
5868.0,師匠,28537.0,0,0,,"['master', 'teacher']",,
5869.0,化石,28537.0,0,1,N1,['fossil'],,N1
5870.0,ショート,28525.0,1,0,,['short'],,
5871.0,一軍,28522.0,0,0,,['an army'],,
5872.0,降格,28499.0,0,0,,"['demotion', 'relegation', 'downgrading']",,
5873.0,みん,28499.0,0,0,,['Ming dynasty (of China; 1368-1644)'],,
5874.0,バイク,28491.0,1,0,,"['motorcycle', 'motorbike', 'bike']",,
5875.0,合体,28489.0,0,0,,"['union', 'combination', 'coalescence', 'amalgamation', 'merger', 'incorporation']",,
5876.0,夕方,28483.0,1,1,N5,"['early evening (usu. from 3pm to 6pm)', 'dusk']",,N5
5877.0,らしく,28480.0,0,0,,"['unusual', 'different']",,
5878.0,麗,28470.0,0,0,,['Uruha (musician)'],,
5879.0,目撃,28460.0,0,0,,"['witnessing', 'observing', 'sighting']",,
5880.0,疑わ,28457.0,0,0,,"['doubtful', 'questionable', 'uncertain', 'disputable', 'suspicious']",,
5881.0,媒体,28457.0,0,0,,"['medium', 'media']",,
5882.0,リトアニア,28452.0,0,0,,['Lithuania'],,
5883.0,回想,28446.0,0,0,,"['recollection', 'retrospection', 'reflection', 'reminiscence']",,
5884.0,金メダル,28446.0,0,0,,['gold medal'],,
5885.0,決して,28440.0,0,1,N4,"['(not) ever', '(not) by any means', '(not) in the least', '(not) in any way', '(not) at all']",,N4
5886.0,女学校,28439.0,0,0,,"[""girls' school""]",,
5887.0,自称,28434.0,0,0,,"['self-proclaimed', 'self-professed', 'self-styled', 'would-be']",,
5888.0,どういう,28427.0,0,0,,"['what kind of', 'what sort of', 'what']",,
5889.0,観音,28417.0,0,0,,"['Avalokiteshvara (Bodhisattva)', 'Avalokitesvara', 'Kannon', 'Kwannon', 'Guanyin', 'Buddhist deity of compassion']",,
5890.0,達也,28402.0,0,0,,[],,
5891.0,弱い,28393.0,0,1,N5,"['weak', 'frail', 'delicate', 'tender', 'unskilled', 'weak (wine)']",,N5
5892.0,被告,28386.0,0,0,,"['defendant', 'the accused']",,
5893.0,センチメートル,28383.0,0,0,,"['centimeter', 'centimetre']",,
5894.0,釧路,28379.0,0,0,,['4096 Kushiro'],,
5895.0,放射,28371.0,0,1,N1,"['radiation', 'emission']",,N1
5896.0,車内,28371.0,0,0,,"['inside a car (train, bus, etc.)']",,
5897.0,慶長,28350.0,0,0,,['Keichō era (1596.10.27-1615.7.13)'],,
5898.0,稿,28337.0,0,0,,"['manuscript', 'version', 'draft']",,
5899.0,削減,28330.0,0,1,N1,"['cut', 'reduction', 'curtailment']",,N1
5900.0,プレート,28326.0,0,0,,"['plate (e.g. nameplate, license plate)']",,
5901.0,需要,28318.0,1,1,N3,"['demand', 'request']",,N3
5902.0,富田,28317.0,0,0,,['Tomita'],,
5903.0,歌舞伎,28313.0,0,0,,"['kabuki', 'traditional form of drama and music performed by male actors wearing makeup mainly in white and red']",,
5904.0,たろ,28304.0,0,0,,"['ought to have been', 'was ... right?']",,
5905.0,皇族,28301.0,0,0,,"['imperial family', 'royalty']",,
5906.0,アダルトビデオ,28298.0,0,0,,"['adult video', 'porn video', 'pornographic video']",,
5907.0,傷,28269.0,1,1,N3,"['wound', 'injury', 'cut', 'gash', 'bruise', 'scratch', 'scrape', 'scar']",,N3
5908.0,伊豆,28269.0,0,0,,"['Izu (former province located on the Izu Peninsula in present-day Shizuoka Prefecture, and the Izu Islands)']",,
5909.0,題名,28269.0,0,1,N2,"['title', 'caption', 'heading']",,N2
5910.0,遊び,28257.0,0,1,N4,"['play', 'playing', 'game']",,N4
5911.0,みつ,28252.0,0,0,,['nectar'],,
5912.0,遼,28240.0,0,0,,"['Liao (Manchurian dynasty; 916-1125 CE)', 'Khitan Empire']",,
5913.0,卒業生,28230.0,0,0,,"['graduate', 'alumnus']",,
5914.0,打ち,28208.0,0,0,,['adds emphasis to the following verb or indicates that the action is done forcefully or violently'],,
5915.0,野生,28190.0,1,1,N1,['wild'],,N1
5916.0,郡山,28189.0,0,0,,"[""Koriyama Women's University""]",,
5917.0,並ん,28178.0,0,0,,"['alongside', 'side-by-side', 'abreast']",,
5918.0,挙げる,28171.0,0,1,N2,"['to raise', 'to elevate']",,N2
5919.0,半年,28170.0,0,0,,"['half a year', 'six months']",,
5920.0,偵察,28170.0,0,0,,"['scouting', 'reconnaissance']",,
5921.0,提唱,28167.0,0,0,,"['advocacy', 'proposal']",,
5922.0,頻繁,28159.0,0,1,N1,"['frequent', 'incessant']",,N1
5923.0,展望,28150.0,0,1,N1,"['view', 'outlook', 'prospect']",,N1
5924.0,中国語,28149.0,0,0,,['Chinese (language)'],,
5925.0,モー,28127.0,0,0,,['mho (unit of conductance)'],,
5926.0,虐殺,28108.0,0,0,,"['slaughter', 'massacre']",,
5927.0,百貨店,28107.0,0,0,,['department store'],,
5928.0,スパイ,28104.0,0,0,,['spy'],,
5929.0,言動,28095.0,0,0,,"['speech and conduct', 'words and actions', 'words and deeds', 'behavior', 'behaviour', 'manners']",,
5930.0,ぐらい,28085.0,1,0,,"['approximately', 'about', 'around', 'or so']",,
5931.0,シンガーソングライター,28071.0,0,0,,['singer-songwriter'],,
5932.0,長女,28055.0,0,1,N2,"['eldest daughter', 'first-born daughter']",,N2
5933.0,心臓,28050.0,1,1,N3,['heart'],,N3
5934.0,ひな,28049.0,0,0,,"['young bird', 'chick', 'fledgling']",,
5935.0,駐在,28038.0,0,0,,"['residence', 'stay', '(job) posting', 'being stationed (overseas, etc.)']",,
5936.0,フォーマット,28023.0,0,0,,"['format', 'form']",,
5937.0,人組,28018.0,0,0,,[],,
5938.0,絵本,28013.0,0,0,,['picture book'],,
5939.0,騎,28005.0,0,0,,['counter for horsemen'],,
5940.0,まき,28005.0,0,0,,['piece(s) of firewood (esp. chopped or split from logs)'],,
5941.0,王位,28003.0,0,0,,"['the throne', 'the crown']",,
5942.0,火曜日,27987.0,0,1,N5,['Tuesday'],,N5
5943.0,新曲,27972.0,0,0,,"['new (musical) composition', 'new piece', 'new song']",,
5944.0,燕,27967.0,0,0,,"['swallow (bird of the Hirundinidae family)', 'martin']",,
5945.0,匿名,27958.0,0,0,,"['anonymity', 'using an assumed name']",,
5946.0,信濃,27930.0,0,0,,['Shinano (former province located in present-day Nagano Prefecture and parts of Gifu Prefecture)'],,
5947.0,近隣,27926.0,0,0,,"['neighbourhood', 'neighborhood', 'vicinity']",,
5948.0,川村,27921.0,0,0,,['Kawamura Memorial Museum of Art'],,
5949.0,羊,27919.0,0,0,,['sheep (Ovis aries)'],,
5950.0,浅草,27903.0,0,0,,['Asakusa'],,
5951.0,子守,27903.0,0,0,,"['looking after a baby', 'taking care of a baby', 'babysitting', 'babysitter']",,
5952.0,できれ,27901.0,0,0,,['if possible'],,
5953.0,法政大学,27895.0,0,0,,['Hosei University'],,
5954.0,独特,27890.0,1,1,N3,"['peculiarity', 'uniqueness', 'characteristic']",,N3
5955.0,問い合わせ,27890.0,0,1,N2,"['inquiry', 'query', 'enquiry']",,N2
5956.0,エリザベス,27888.0,0,0,,['Elizabeth (film)'],,
5957.0,助教授,27887.0,0,1,N2,"['assistant professor', 'associate professor']",,N2
5958.0,商工,27869.0,0,0,,['commerce and industry'],,
5959.0,把握,27862.0,0,1,N1,"['grasp (of the situation, meaning, etc.)', 'understanding', 'control', 'hold', 'grip']",,N1
5960.0,逃れ,27850.0,0,0,,"['escaping', 'evading']",,
5961.0,イカ,27846.0,0,0,,"['cuttlefish', 'squid']",,
5962.0,なに,27837.0,0,0,,['what'],,
5963.0,テレビ局,27835.0,0,0,,['television station'],,
5964.0,生存,27833.0,0,1,N2,"['existence', 'being', 'life', 'survival']",,N2
5965.0,グレード,27827.0,0,0,,['grade'],,
5966.0,しっかり,27827.0,0,0,,"['tightly (holding on)', 'firmly', 'securely']",,
5967.0,口径,27817.0,0,0,,"['aperture', 'bore', 'calibre', 'caliber']",,
5968.0,ボン,27809.0,0,0,,['good'],,
5969.0,カテゴリー,27796.0,0,0,,['category'],,
5970.0,カン,27794.0,0,0,,"['can', 'tin']",,
5971.0,ストーン,27789.0,0,0,,['stone'],,
5972.0,圧力,27789.0,0,1,N1,"['pressure', 'stress']",,N1
5973.0,違っ,27771.0,0,0,,"['to differ (from)', 'to be different', 'to be distinct', 'to be unlike', 'to vary', 'to disagree (with)']",,
5974.0,漫才,27766.0,0,0,,"['manzai', 'comic dialogue', 'two-person comedy act (usu. presented as a fast-paced dialogue, occ. presented as a skit)']",,
5975.0,個々,27757.0,0,1,N1,"['individual', 'one by one', 'separate', 'each']",,N1
5976.0,述べる,27750.0,0,1,N3,"['to state', 'to express', 'to say', 'to tell', 'to mention']",,N3
5977.0,もち,27739.0,1,0,,"['mochi', 'small rice cake made from glutinous rice']",,
5978.0,タケ,27731.0,0,0,,['bamboo (any grass of subfamily Bambusoideae)'],,
5979.0,我々,27718.0,0,1,N3,['we'],,N3
5980.0,関わり,27718.0,0,0,,"['relation', 'connection']",,
5981.0,マスク,27700.0,1,0,,['(face) mask'],,
5982.0,オハイオ,27698.0,0,0,,['Ohio'],,
5983.0,秀樹,27697.0,0,0,,[],,
5984.0,奇妙,27695.0,0,1,N3,"['strange', 'odd', 'peculiar', 'queer', 'curious']",,N3
5985.0,予測,27693.0,0,1,N3,"['prediction', 'estimation']",,N3
5986.0,苦手,27688.0,0,1,N3,"['poor (at)', 'weak (in)', 'not very good (at)']",,N3
5987.0,みゆき,27670.0,0,0,,['imperial visit'],,
5988.0,妙,27667.0,0,1,N3,"['strange', 'weird', 'odd', 'curious']",,N3
