Rank,Word,Occurrences,Duolingo_Words,JLPT_Words,JLPT_Level
8032,新築,18521,0,1,N1
8033,集める,18520,0,1,N4
8034,交戦,18513,0,0,
8035,余儀なく,18513,0,0,
8036,絶望,18510,0,1,N1
8037,ハル,18507,0,0,
8038,採択,18505,0,1,N1
8039,謙,18500,0,0,
8040,改組,18491,0,0,
8041,国宝,18489,0,0,
8042,招い,18489,0,0,
8043,磁気,18488,0,1,N1
8044,三好,18486,0,0,
8045,取,18483,0,0,
8046,横田,18482,0,0,
8047,負っ,18478,0,0,
8048,出会う,18475,0,1,N3
8049,順番,18475,0,1,N3
8050,クーデター,18468,0,0,
8051,市制,18463,0,0,
8052,子役,18455,0,0,
8053,標本,18452,0,1,N2
8054,規,18451,0,0,
8055,喜劇,18438,0,1,N1
8056,鉄路,18437,0,0,
8057,パンフレット,18435,0,0,
8058,すい,18433,1,0,
8059,浩司,18433,0,0,
8060,朝廷,18432,0,0,
8061,世界一,18431,0,0,
8062,本山,18429,0,0,
8063,ブラッド,18429,0,0,
8064,策定,18428,0,0,
8065,胤,18427,0,0,
8066,拓也,18423,0,0,
8067,威,18419,0,0,
8068,介し,18418,0,0,
8069,気づい,18418,0,0,
8070,撃墜,18409,0,0,
8071,構え,18409,0,1,N1
8072,もはや,18407,0,0,
8073,ヤン,18406,0,0,
8074,若林,18405,0,0,
8075,偏,18391,0,1,N1
8076,そん,18380,0,0,
8077,気象庁,18376,0,0,
8078,ほり,18374,0,0,
8079,聖人,18373,0,0,
8080,〒,18367,0,0,
8081,各社,18366,0,0,
8082,デイリースポーツ,18359,0,0,
8083,有田,18359,0,0,
8084,サロン,18357,0,0,
8085,工科,18357,0,0,
8086,宝石,18353,0,1,N3
8087,通巻,18341,0,0,
8088,空白,18338,0,0,
8089,傑作,18334,0,1,N2
8090,救済,18334,0,1,N1
8091,筋肉,18330,0,1,N3
8092,管制,18327,0,0,
8093,中小,18327,0,0,
8094,上方,18326,0,0,
8095,一等,18326,0,0,
8096,パーティ,18324,0,0,
8097,大樹,18323,0,0,
8098,東証,18322,0,0,
8099,レインボー,18322,0,0,
8100,怪談,18320,0,0,
8101,持ち込み,18319,0,0,
8102,太平,18318,0,0,
8103,わら,18314,0,0,
8104,お手数,18313,0,0,
8105,しゃ,18312,1,0,
8106,機材,18311,0,0,
8107,アイス,18301,1,0,
8108,森本,18296,0,0,
8109,アップデート,18296,0,0,
8110,巡る,18291,0,1,N2
8111,メリット,18291,0,0,
8112,松茸,18285,0,0,
8113,長らく,18275,0,0,
8114,出展,18272,0,0,
8115,解剖,18258,0,1,N1
8116,女子高,18257,0,0,
8117,ヤンキース,18254,0,0,
8118,大阪大学,18253,0,0,
8119,秩父,18247,0,0,
8120,佐渡,18247,0,0,
8121,菅野,18245,0,0,
8122,総額,18243,0,0,
8123,天王寺,18241,0,0,
8124,本田技研工業,18237,0,0,
8125,大木,18229,0,1,N2
8126,評さ,18228,0,0,
8127,擁護,18227,0,0,
8128,三遊,18227,0,0,
8129,フィードバック,18225,0,0,
8130,宝塚歌劇,18221,0,0,
8131,文脈,18216,0,1,N2
8132,施し,18212,0,0,
8133,累計,18209,0,0,
8134,ソフィア,18205,0,0,
8135,サイクル,18202,0,0,
8136,過,18202,0,0,
8137,ゲージ,18202,0,0,
8138,高め,18201,0,0,
8139,渓谷,18196,0,0,
8140,ループ,18195,0,0,
8141,夏時間,18195,0,0,
8142,ピット,18173,0,0,
8143,デイリー,18172,0,0,
8144,のう,18166,0,0,
8145,初恋,18166,0,0,
8146,津軽,18163,0,0,
8147,グレイ,18162,0,0,
8148,今夜,18161,1,1,N4
8149,銀メダル,18161,0,0,
8150,抽選,18157,0,1,N1
8151,千里,18154,0,0,
8152,幼児,18152,0,1,N2
8153,プロテスタント,18149,0,0,
8154,くう,18147,1,0,
8155,厳しく,18137,0,0,
8156,イチ,18137,0,0,
8157,ニュータウン,18137,0,0,
8158,売,18132,0,0,
8159,なつ,18130,1,0,
8160,達する,18128,0,1,N3
8161,月日,18126,0,1,N2
8162,杉並,18123,0,0,
8163,西野,18118,0,0,
8164,有利,18116,0,1,N3
8165,楽園,18116,0,0,
8166,サントリー,18111,0,0,
8167,上回る,18102,0,1,N1
8168,告発,18101,0,0,
8169,いや,18100,0,0,
8170,廃校,18097,0,0,
8171,時事,18097,0,0,
8172,もしも,18092,0,0,
8173,ホスト,18092,0,0,
8174,公益社,18088,0,0,
8175,刻,18087,0,0,
8176,どなた,18085,0,0,
8177,結婚式,18081,0,0,
8178,一行,18079,0,0,
8179,始動,18072,0,0,
8180,アタック,18070,0,0,
8181,政務,18068,0,0,
8182,経常,18067,0,0,
8183,アパート,18064,0,0,
8184,札所,18063,0,0,
8185,そのうち,18063,0,0,
8186,本気,18063,0,1,N1
8187,滋,18060,0,0,
8188,増大,18051,0,1,N2
8189,招く,18049,0,1,N3
8190,公平,18048,0,1,N3
8191,水島,18044,0,0,
8192,バンダイ,18041,0,0,
8193,バリエーション,18033,0,0,
8194,密着,18032,0,0,
8195,リース,18029,0,0,
8196,通用,18029,0,1,N2
8197,砲撃,18027,0,0,
8198,内側,18022,0,0,
8199,自作,18022,0,0,
8200,初音,18021,0,0,
8201,にわたる,18020,0,0,
8202,携わっ,18018,0,0,
8203,鳥栖,18013,0,0,
8204,伊丹,18011,0,0,
8205,スクウェア,18011,0,0,
8206,常陸,18003,0,0,
8207,禁じ,18000,0,0,
8208,ゲイ,17995,0,0,
8209,コン,17992,0,0,
8210,大神,17990,0,0,
8211,古河,17990,0,0,
8212,寝,17987,1,0,
8213,ポルシェ,17985,0,0,
8214,呪い,17974,0,0,
8215,調べる,17973,0,1,N4
8216,正人,17971,0,0,
8217,宜,17969,0,0,
8218,エイ,17969,0,0,
8219,行こ,17963,0,0,
8220,石垣,17961,0,0,
8221,りす,17959,0,0,
8222,おの,17956,0,0,
8223,日本コロムビア,17955,0,0,
8224,沢田,17952,0,0,
8225,フリードリヒ,17947,0,0,
8226,小隊,17946,0,0,
8227,就い,17940,0,0,
8228,特例,17940,0,0,
8229,部位,17939,0,0,
8230,発し,17938,0,0,
8231,小牧,17936,0,0,
8232,曜日,17933,0,1,N3
8233,お待ち,17930,0,0,
8234,鑑定,17928,0,0,
8235,マンハッタン,17926,0,0,
8236,狙撃,17921,0,0,
8237,農村,17920,0,1,N2
8238,書類,17917,1,1,N3
8239,頂,17910,0,1,N1
8240,ラズベリー,17909,0,0,
8241,土井,17907,0,0,
8242,ペン,17900,1,0,
8243,棄権,17899,0,1,N1
8244,多田,17899,0,0,
8245,パロディ,17895,0,0,
8246,パイ,17895,0,0,
8247,適し,17893,0,0,
8248,立法,17893,0,1,N1
8249,福原,17881,0,0,
8250,デッキ,17878,0,0,
8251,コル,17878,0,0,
8252,唱え,17878,0,0,
8253,尾道,17864,0,0,
8254,ミズーリ,17864,0,0,
8255,育っ,17859,0,0,
8256,触れる,17857,0,1,N3
8257,挟ん,17856,0,0,
8258,狐,17856,0,0,
8259,冷却,17855,0,0,
8260,首脳,17854,0,1,N1
8261,水域,17853,0,0,
8262,歩く,17850,1,1,N5
8263,海域,17849,0,0,
8264,伺い,17848,0,0,
8265,それとも,17848,0,0,
8266,タイガー,17845,0,0,
8267,ベクトル,17845,0,0,
8268,どうして,17845,0,0,
8269,廉,17844,0,0,
8270,関節,17843,0,0,
8271,やり方,17842,0,0,
8272,生駒,17842,0,0,
8273,パール,17840,0,0,
8274,決断,17837,0,1,N1
8275,因子,17833,0,0,
8276,辺り,17831,0,1,N3
8277,衰退,17829,0,0,
8278,関口,17826,0,0,
8279,濱,17823,0,0,
8280,浩一,17815,0,0,
8281,ミャンマー,17809,0,0,
8282,楽しむ,17809,0,1,N1
8283,現金,17808,1,1,N3
8284,鷲,17807,0,0,
8285,短期間,17805,0,0,
8286,逆襲,17805,0,0,
8287,コンピューター,17802,0,0,
8288,露出,17792,0,0,
8289,短期,17790,0,1,N2
8290,主席,17787,0,0,
8291,のび太,17786,0,0,
8292,翁,17783,0,0,
8293,挑む,17770,0,1,N1
8294,巻数,17763,0,0,
8295,排出,17759,0,0,
8296,許,17758,0,0,
8297,荷物,17756,0,1,N5
8298,関根,17755,0,0,
8299,切断,17753,0,0,
8300,ケンタッキー,17746,0,0,
8301,田島,17745,0,0,
8302,宇野,17736,0,0,
8303,セッション,17736,0,0,
8304,北海道大学,17729,0,0,
8305,多用,17729,0,0,
8306,飾っ,17727,0,0,
8307,堀内,17720,0,0,
8308,愛する,17716,0,1,N3
8309,巌,17712,0,0,
8310,ミク,17710,0,0,
8311,本堂,17702,0,0,
8312,航行,17701,0,0,
8313,倫,17698,0,0,
8314,転用,17694,0,0,
8315,挙行,17684,0,0,
8316,ついで,17684,0,0,
8317,工学科,17682,0,0,
8318,高麗,17682,0,0,
8319,本館,17681,0,1,N1
8320,亀山,17680,0,0,
8321,怪,17677,0,0,
8322,大いに,17674,0,1,N3
8323,用法,17672,0,1,N1
8324,情勢,17671,0,1,N1
8325,縄文,17670,0,0,
8326,草津,17669,0,0,
8327,きい,17669,0,0,
8328,ゴースト,17667,0,0,
8329,星座,17666,0,1,N1
8330,リンカーン,17663,0,0,
8331,ミスター,17660,0,0,
8332,瑞宝章,17658,0,0,
8333,ニックネーム,17652,0,0,
8334,熟読,17651,0,0,
8335,夏休み,17648,0,1,N5
8336,法務,17646,0,0,
8337,贈ら,17644,0,0,
8338,適応,17640,0,1,N1
8339,サラブレッド,17637,0,0,
8340,エンジェル,17631,0,0,
8341,山東,17630,0,0,
8342,持続,17629,0,1,N1
8343,シミュレーション,17629,0,0,
8344,習得,17627,0,0,
8345,平行,17626,0,1,N1
8346,宇治,17626,0,0,
8347,顕著,17622,0,0,
8348,ディスプレイ,17620,0,0,
8349,弦楽,17619,0,0,
8350,米沢,17610,0,0,
8351,旭日,17602,0,0,
8352,分ける,17600,0,1,N3
8353,番手,17591,0,0,
8354,広げ,17589,0,0,
8355,食べ物,17581,1,1,N5
8356,フォックス,17579,0,0,
8357,園芸,17577,0,1,N2
8358,東郷,17577,0,0,
8359,皇室,17576,0,0,
8360,藤枝,17575,0,0,
8361,物体,17571,0,1,N1
8362,つくる,17566,0,0,
8363,ゴシック,17565,0,0,
8364,吾妻,17561,0,0,
8365,婚,17554,0,0,
8366,ロックバンド,17552,0,0,
8367,回線,17551,0,0,
8368,オーディオ,17550,0,0,
8369,脅威,17548,0,0,
8370,ホップ,17544,0,0,
8371,束,17541,0,1,N3
8372,小原,17537,0,0,
8373,尊敬,17535,1,1,N3
8374,歌人,17530,0,0,
8375,望ん,17530,0,0,
8376,天井,17528,1,1,N1
8377,合衆国,17520,0,0,
8378,支払い,17512,0,0,
8379,夜明け,17510,0,1,N3
8380,主教,17510,0,0,
8381,ダグラス,17509,0,0,
8382,渚,17508,0,0,
8383,アプローチ,17507,0,0,
8384,トピック,17507,0,0,
8385,稲,17493,1,1,N3
8386,もたらす,17492,0,0,
8387,微分,17487,0,0,
8388,タッチ,17485,0,0,
8389,ゲル,17482,0,0,
8390,革新,17480,0,1,N1
8391,森下,17479,0,0,
8392,受付,17475,1,1,N4
8393,礼拝,17471,0,0,
8394,葬儀,17471,0,0,
8395,森山,17465,0,0,
8396,国務,17464,0,0,
8397,自著,17459,0,0,
8398,土浦,17454,0,0,
8399,アルファ,17446,0,0,
8400,鶏,17445,1,0,
8401,浜崎,17444,0,0,
8402,不当,17443,0,1,N1
8403,博之,17437,0,0,
8404,ロープ,17436,0,0,
8405,深川,17433,0,0,
8406,届け,17430,0,1,N1
8407,量子,17428,0,0,
8408,たけし,17426,0,0,
8409,羽生,17413,0,0,
8410,実証,17413,0,0,
8411,シンデレラ,17412,0,0,
8412,富士見,17406,0,0,
8413,エストニア,17401,0,0,
8414,コーン,17397,0,0,
8415,書簡,17396,0,0,
8416,アスキー,17395,0,0,
8417,収益,17389,0,1,N1
8418,バレー,17387,0,0,
8419,如何,17381,0,1,N1
8420,幾つ,17377,0,1,N3
8421,リエ,17373,0,0,
8422,尼,17371,0,0,
8423,ブレーブス,17363,0,0,
8424,四季,17359,1,1,N2
8425,無双,17355,0,0,
8426,内山,17354,0,0,
8427,文部省,17353,0,0,
8428,負荷,17350,0,0,
8429,いずみ,17349,0,0,
8430,崔,17349,0,0,
8431,人質,17346,0,1,N1
8432,とくに,17343,0,0,
8433,最期,17343,0,0,
8434,摂津,17343,0,0,
8435,爆破,17339,0,1,N1
8436,坂口,17335,0,0,
8437,別途,17332,0,0,
8438,菩薩,17332,0,0,
8439,堅,17331,0,0,
8440,探索,17329,0,0,
8441,幼,17323,0,0,
8442,バンコク,17316,0,0,
8443,つながり,17315,0,0,
8444,丘陵,17314,0,1,N1
8445,あわ,17312,0,0,
8446,樹立,17309,0,1,N1
8447,注文,17307,0,1,N3
8448,かり,17305,0,0,
8449,地面,17303,1,0,
8450,構わ,17301,0,0,
8451,前線,17294,0,0,
8452,ゆる,17289,0,0,
8453,カウント,17287,0,0,
8454,千代,17286,0,0,
8455,涼子,17286,0,0,
8456,咲く,17285,0,1,N5
8457,本殿,17283,0,0,
8458,苑,17282,0,0,
8459,揚陸,17280,0,0,
8460,ケネディ,17275,0,0,
8461,安政,17274,0,0,
8462,利き腕,17274,0,0,
8463,公正,17259,0,1,N2
8464,別称,17257,0,0,
8465,上旬,17257,0,1,N2
8466,ひで,17254,0,0,
8467,弁護,17252,1,1,N1
8468,忠実,17237,0,1,N1
8469,ところで,17232,0,0,
8470,一色,17230,0,0,
8471,公示,17229,0,0,
8472,河出書房新社,17227,0,0,
8473,志村,17225,0,0,
8474,蹴り,17219,0,0,
8475,武家,17218,0,0,
8476,信夫,17218,0,0,
8477,習慣,17213,0,1,N4
8478,瀧,17211,0,0,
8479,毀損,17208,0,0,
8480,ネパール,17207,0,0,
8481,著しく,17203,0,0,
8482,ベリー,17200,0,0,
8483,ミックス,17200,0,0,
8484,過激,17192,0,0,
8485,承知,17190,0,1,N4
8486,クス,17186,0,0,
8487,ホームズ,17186,0,0,
8488,予め,17184,0,1,N1
8489,幅広い,17183,0,0,
8490,暴言,17182,0,0,
8491,下げ,17182,0,0,
8492,包括,17182,0,0,
8493,ユリウス,17175,0,0,
8494,瓶,17173,1,1,N3
8495,引き起こし,17173,0,0,
8496,内務,17169,0,0,
8497,割引,17164,0,1,N2
8498,ハン,17163,0,0,
8499,帽子,17162,1,1,N5
8500,あちこち,17159,0,0,
8501,中盤,17158,0,0,
8502,ウィルソン,17153,0,0,
8503,新興,17152,0,1,N1
8504,凛,17138,0,0,
8505,ゆん,17133,0,0,
8506,湾岸,17132,0,0,
8507,坂田,17126,0,0,
8508,沼田,17118,0,0,
8509,へる,17118,0,0,
8510,サル,17113,0,0,
8511,計測,17110,0,0,
8512,他社,17100,0,0,
8513,合っ,17098,0,0,
8514,アンパン,17096,0,0,
8515,所管,17096,0,0,
8516,金色,17094,0,0,
8517,普,17092,0,0,
8518,煙,17089,1,1,N3
8519,｀,17088,0,0,
8520,チェンジ,17081,0,0,
8521,消す,17072,0,1,N5
8522,ポリス,17067,0,0,
8523,親善,17066,0,1,N1
8524,専務,17062,0,0,
8525,つながっ,17062,0,0,
8526,セリフ,17059,0,0,
8527,いせ,17056,0,0,
8528,原料,17054,0,1,N2
8529,田代,17050,0,0,
8530,碧,17048,0,0,
8531,序盤,17047,0,0,
8532,草案,17045,0,0,
8533,パイプ,17039,0,0,
8534,後援,17034,0,0,
8535,開け,17033,0,0,
8536,バドミントン,17029,1,0,
8537,天然記念物,17028,0,0,
8538,狭い,17026,0,1,N5
8539,まれ,17022,0,0,
8540,だり,17021,0,0,
8541,純一,17014,0,0,
8542,原爆,17011,0,1,N1
8543,置換,17007,0,0,
8544,ティー,17007,1,0,
8545,軌間,17007,0,0,
8546,朝鮮半島,17007,0,0,
8547,相次い,17000,0,0,
8548,カンボジア,16999,0,0,
8549,拡散,16999,0,1,N1
8550,マネー,16998,0,0,
8551,降,16994,0,0,
8552,中津,16982,0,0,
8553,賣,16980,0,0,
8554,動機,16979,0,1,N1
8555,筑摩書房,16976,0,0,
8556,烏,16974,0,0,
8557,もらえ,16971,0,0,
8558,カントリー,16970,0,0,
8559,孤独,16968,0,1,N1
8560,八尾,16966,0,0,
8561,ミュージックビデオ,16964,0,0,
8562,全豪オープン,16963,0,0,
8563,ひい,16956,0,0,
8564,一橋大学,16952,0,0,
8565,カエル,16951,0,0,
8566,国分,16950,0,0,
8567,ワクチン,16946,0,0,
8568,作動,16945,0,0,
8569,フォト,16943,0,0,
8570,峯,16941,0,0,
8571,マーチ,16934,0,0,
8572,弾薬,16932,0,0,
8573,生かし,16931,0,0,
8574,クラフト,16929,0,0,
8575,王家,16926,0,0,
8576,捕らえ,16925,0,0,
8577,中略,16924,0,0,
8578,ぜん,16920,0,0,
8579,ハイブリッド,16920,0,0,
8580,飛騨,16918,0,0,
8581,聖子,16917,0,0,
8582,引く,16913,0,1,N5
8583,うら,16911,0,0,
8584,秋葉原,16910,0,0,
8585,カンザス,16909,0,0,
8586,発症,16908,0,0,
8587,充分,16908,0,0,
8588,たこ,16908,0,0,
8589,マルクス,16908,0,0,
8590,容赦,16907,0,0,
8591,数少ない,16906,0,0,
8592,通訳,16906,0,1,N2
8593,バスク,16904,0,0,
8594,投与,16902,0,0,
8595,翔太,16880,0,0,
8596,エニックス,16876,0,0,
8597,位相,16876,0,0,
8598,売り,16875,0,0,
8599,タカ,16875,0,0,
8600,パーセント,16870,1,0,
8601,祝,16868,0,0,
8602,均,16866,0,0,
8603,出荷,16865,0,0,
8604,命中,16857,0,1,N1
8605,ブリ,16852,0,0,
8606,富岡,16850,0,0,
8607,ポンプ,16847,0,0,
8608,ビートルズ,16845,0,0,
8609,イス,16845,0,0,
8610,入れ替え,16842,0,0,
8611,次世代,16841,0,0,
8612,香取,16841,0,0,
8613,火力,16835,0,0,
8614,吹田,16833,0,0,
8615,栗,16827,0,0,
8616,久留米,16822,0,0,
8617,バスト,16822,0,0,
8618,ランダム,16818,0,0,
8619,ビリー,16817,0,0,
8620,藝,16814,0,0,
8621,本紀,16812,0,0,
8622,エンタシス,16811,0,0,
8623,直轄,16806,0,0,
8624,出所,16801,0,0,
8625,色彩,16801,0,1,N1
8626,落成,16800,0,0,
8627,アンテナ,16799,0,0,
8628,楚,16797,0,0,
8629,同市,16796,0,0,
8630,鳴門,16794,0,0,
8631,阿蘇,16790,0,0,
8632,文面,16789,0,0,
8633,プラハ,16786,0,0,
8634,査読,16786,0,0,
8635,検,16784,0,0,
8636,国産,16780,0,1,N1
8637,須藤,16778,0,0,
8638,勧告,16777,0,1,N1
8639,聖母,16774,0,0,
8640,番外,16773,0,0,
8641,デトロイト,16770,0,0,
8642,パズル,16769,1,0,
8643,投下,16769,0,0,
8644,庄,16767,0,0,
8645,マリン,16767,0,0,
8646,解答,16765,0,1,N2
8647,衆院,16758,0,0,
8648,みっ,16756,0,0,
8649,飯島,16756,0,0,
8650,中身,16755,0,1,N2
8651,野党,16754,0,1,N1
8652,医者,16753,1,1,N5
8653,詩集,16750,0,0,
8654,しょぼ,16750,0,0,
8655,畠山,16749,0,0,
8656,アーク,16749,0,0,
8657,行先,16746,0,0,
8658,速力,16743,0,1,N2
8659,担保,16742,0,0,
8660,感動,16735,0,1,N3
8661,破綻,16733,0,0,
8662,クルーズ,16731,0,0,
8663,破産,16729,0,1,N3
8664,平方メートル,16718,0,0,
8665,造形,16717,0,0,
8666,文春,16714,0,0,
8667,中国人,16708,0,0,
8668,水路,16708,0,0,
8669,ビクターエンタテインメント,16707,0,0,
8670,僕ら,16700,0,0,
8671,返し,16700,0,0,
8672,勝っ,16697,0,0,
8673,マスターズ,16692,0,0,
8674,捕獲,16691,0,1,N1
8675,勤め,16689,0,1,N3
8676,おかげ,16681,0,0,
8677,操る,16673,0,1,N1
8678,やく,16673,1,0,
8679,公募,16673,0,1,N1
8680,墳,16672,0,0,
8681,上空,16665,0,1,N1
8682,桑原,16663,0,0,
8683,北欧,16659,0,0,
8684,水力,16659,0,0,
8685,長門,16656,0,0,
8686,マット,16654,0,0,
8687,黒木,16653,0,0,
8688,マケドニア,16652,0,0,
8689,幸子,16652,0,0,
8690,慧,16651,0,0,
8691,当たっ,16650,0,0,
8692,かる,16649,0,0,
8693,栄光,16648,0,0,
8694,生体,16647,0,0,
8695,元帥,16646,0,0,
8696,消去,16643,0,1,N1
8697,降り,16639,0,0,
8698,ウルグアイ,16637,0,0,
8699,洋画,16636,0,0,
8700,香り,16631,1,1,N3
8701,富士通,16627,0,0,
8702,喫煙,16626,0,0,
8703,ノンフィクション,16623,1,0,
8704,川田,16621,0,0,
8705,河村,16619,0,0,
8706,美里,16616,0,0,
8707,誘惑,16613,0,1,N1
8708,債務,16607,0,0,
8709,交易,16607,0,1,N1
8710,テクノロジー,16606,0,0,
8711,震災,16600,0,0,
8712,対馬,16597,0,0,
8713,血管,16595,0,1,N1
8714,うどん,16594,1,0,
8715,バナナ,16591,1,0,
8716,耐え,16591,0,0,
8717,揚,16591,0,0,
8718,引い,16588,0,0,
8719,並木,16588,0,1,N2
8720,王室,16583,0,0,
8721,ヘア,16582,0,0,
8722,ぎょ,16582,0,0,
8723,文中,16581,0,0,
8724,由紀夫,16581,0,0,
8725,不備,16576,0,0,
8726,今村,16574,0,0,
8727,伏,16573,0,0,
8728,カタルーニャ,16567,0,0,
8729,新装,16566,0,0,
8730,じゅん,16560,0,0,
8731,お金,16556,0,1,N5
8732,実務,16551,0,0,
8733,スリランカ,16549,0,0,
8734,川端,16547,0,0,
8735,紀伊,16546,0,0,
8736,教諭,16536,0,0,
8737,きゅう,16536,0,0,
8738,ワゴン,16536,0,0,
8739,岩井,16534,0,0,
8740,ハンマー,16531,0,0,
8741,罰,16530,1,1,N1
8742,神崎,16530,0,0,
8743,顎,16519,0,1,N1
8744,コス,16514,0,0,
8745,白河,16513,0,0,
8746,抹消,16507,0,0,
8747,運休,16507,0,0,
8748,それで,16505,0,0,
8749,掃海,16503,0,0,
8750,まとまり,16499,0,0,
8751,フィラデルフィア,16498,0,0,
8752,ライアン,16495,0,0,
8753,大竹,16493,0,0,
8754,功労,16492,0,0,
8755,馬身,16490,0,0,
8756,配,16490,0,0,
8757,会合,16487,0,1,N3
8758,ヴェルディ,16483,0,0,
8759,うり,16479,1,0,
8760,符,16476,1,0,
8761,展覧,16475,0,0,
8762,概説,16473,0,1,N1
8763,断層,16473,0,0,
8764,強度,16467,0,0,
8765,母体,16462,0,0,
8766,甘,16460,1,0,
8767,さやか,16457,0,0,
8768,夏目,16456,0,0,
8769,ばら,16455,0,0,
8770,ノア,16455,0,0,
8771,ジャングル,16455,0,0,
8772,天草,16450,0,0,
8773,膨大,16446,0,1,N2
8774,体調,16441,0,0,
8775,ジェリー,16440,0,0,
8776,初等,16440,0,0,
8777,アシスト,16438,0,0,
8778,ハッピー,16438,0,0,
8779,カーリング,16434,0,0,
8780,シニア,16428,0,0,
8781,テック,16426,0,0,
8782,更,16425,0,0,
8783,直列,16423,0,0,
8784,熱心,16420,0,1,N3
8785,ふさわしい,16418,0,0,
8786,フリージア,16416,0,0,
8787,上尾,16410,0,0,
8788,大岡,16409,0,0,
8789,魔界,16407,0,0,
8790,迫る,16406,0,1,N2
8791,しゅう,16406,1,0,
8792,狙う,16406,0,1,N2
8793,上越,16404,0,0,
8794,自覚,16401,0,1,N1
8795,打ち切り,16399,0,0,
8796,辛,16398,0,0,
8797,横手,16398,0,0,
8798,液晶,16397,0,0,
8799,非公開,16393,0,0,
8800,トレイン,16390,0,0,
8801,プレーヤー,16387,0,0,
8802,アワー,16384,1,0,
8803,北上,16382,0,0,
8804,ムーア,16382,0,0,
8805,エビ,16369,0,0,
8806,豊岡,16361,0,0,
8807,砲兵,16361,0,0,
8808,いら,16354,0,0,
8809,アレックス,16351,0,0,
8810,戸塚,16350,0,0,
8811,潔,16344,0,0,
8812,失う,16341,0,1,N3
8813,雄一,16336,0,0,
8814,おじさん,16333,0,0,
8815,こんばんは,16327,0,0,
8816,機銃,16326,0,0,
8817,今川,16324,0,0,
8818,慶応,16323,0,0,
8819,霞,16323,0,0,
8820,奪取,16321,0,0,
8821,団長,16320,0,0,
8822,重傷,16314,0,0,
8823,嫁,16309,0,1,N3
8824,皇子,16307,0,0,
8825,一人称,16305,0,0,
8826,引き継が,16304,0,0,
8827,年月,16303,0,1,N3
8828,慣習,16302,0,1,N1
8829,バベル,16302,0,0,
8830,汗,16295,1,1,N3
8831,武道,16294,0,0,
8832,干渉,16290,0,1,N1
8833,邪魔,16290,0,1,N3
8834,難民,16289,0,0,
8835,ダッシュ,16289,0,0,
8836,荒,16287,0,0,
8837,日産自動車,16284,0,0,
8838,真面目,16276,0,1,N3
8839,ハワード,16275,0,0,
8840,世話,16275,0,1,N4
8841,斬,16275,0,0,
8842,旅人,16271,0,0,
8843,暴行,16270,0,0,
8844,前進,16270,0,1,N3
8845,湊,16270,0,0,
8846,題し,16262,0,0,
8847,明かし,16257,0,0,
8848,ビート,16256,0,0,
8849,みなし,16254,0,0,
8850,本間,16254,0,0,
8851,キミ,16253,0,0,
8852,用地,16252,0,0,
8853,貫通,16251,0,0,
8854,全力,16245,0,0,
8855,専念,16245,0,0,
8856,ダイエー,16243,0,0,
8857,モロッコ,16243,0,0,
8858,原型,16242,0,0,
8859,店員,16241,0,0,
8860,現在地,16232,0,0,
8861,刈谷,16230,0,0,
8862,ひがし,16229,1,0,
8863,最悪,16223,0,0,
8864,断定,16220,0,1,N2
8865,輝く,16220,0,1,N3
8866,誇り,16210,0,1,N3
8867,長浜,16203,0,0,
8868,逸話,16203,0,0,
